Station,Year,week,Weekly Rainfall (mm),Weekly Mean Temperature (°C),Weekly Maximum Temperature (°C),Weekly Minimum Temperature (°C),Weekly Mean Wind Speed (km/h),Weekly Maximum Wind Speed (km/h),lat,long
Pasir Panjang,2015,1,35.6,27.02857142857143,32.3,24.2,12.12857142857143,42.5,1.281,103.754
Pasir Panjang,2015,2,29.4,27.599999999999998,31.9,24.1,15.428571428571429,45.7,1.281,103.754
Pasir Panjang,2015,3,5.8,27.02857142857143,31.2,24.4,15.171428571428573,47.5,1.281,103.754
Pasir Panjang,2015,4,0.0,27.357142857142858,31.7,24.7,13.12857142857143,43.6,1.281,103.754
Pasir Panjang,2015,5,5.0,26.585714285714285,30.7,24.1,13.328571428571427,47.9,1.281,103.754
Pasir Panjang,2015,6,0.0,27.0,31.0,24.5,14.850000000000001,45.0,1.281,103.754
Pasir Panjang,2015,7,27.2,27.585714285714285,33.0,23.3,12.12857142857143,57.2,1.281,103.754
Pasir Panjang,2015,8,3.2,27.97142857142857,34.1,25.2,12.114285714285714,39.2,1.281,103.754
Pasir Panjang,2015,9,65.2,28.099999999999998,33.3,22.5,10.242857142857144,37.4,1.281,103.754
Pasir Panjang,2015,10,65.8,27.52857142857143,32.9,24.3,10.700000000000001,54.4,1.281,103.754
Pasir Panjang,2015,11,0.4,28.5,32.3,25.6,8.985714285714286,39.2,1.281,103.754
Pasir Panjang,2015,12,13.0,28.7,33.2,24.4,11.242857142857144,53.3,1.281,103.754
Pasir Panjang,2015,13,53.6,28.042857142857144,33.1,23.5,8.185714285714285,50.0,1.281,103.754
Pasir Panjang,2015,14,0.0,29.142857142857142,33.7,26.9,8.942857142857141,35.6,1.281,103.754
Pasir Panjang,2015,15,2.6,29.400000000000002,33.9,25.7,9.457142857142857,43.9,1.281,103.754
Pasir Panjang,2015,16,79.2,28.457142857142856,32.9,23.2,8.142857142857142,61.2,1.281,103.754
Pasir Panjang,2015,17,73.6,28.214285714285715,32.7,22.8,7.457142857142857,55.1,1.281,103.754
Pasir Panjang,2015,18,56.6,28.985714285714288,32.4,23.9,8.942857142857143,60.8,1.281,103.754
Pasir Panjang,2015,19,27.8,29.357142857142858,33.8,24.5,9.342857142857143,43.2,1.281,103.754
Pasir Panjang,2015,20,28.4,29.271428571428572,32.9,25.1,8.714285714285714,37.1,1.281,103.754
Pasir Panjang,2015,21,3.2,29.62857142857143,33.1,26.4,9.242857142857144,32.0,1.281,103.754
Pasir Panjang,2015,22,3.2,29.52857142857143,33.5,26.4,8.842857142857143,32.8,1.281,103.754
Pasir Panjang,2015,23,60.8,28.571428571428573,31.6,24.5,9.085714285714285,46.8,1.281,103.754
Pasir Panjang,2015,24,49.0,28.885714285714283,32.9,24.1,9.9,52.6,1.281,103.754
Pasir Panjang,2015,25,0.0,30.142857142857142,33.2,28.6,11.228571428571428,29.5,1.281,103.754
Pasir Panjang,2015,26,24.6,29.5,32.7,23.0,10.514285714285714,69.5,1.281,103.754
Pasir Panjang,2015,27,9.600000000000001,29.62857142857143,32.5,25.4,9.842857142857143,56.2,1.281,103.754
Pasir Panjang,2015,28,0.8,29.571428571428573,32.5,26.7,11.428571428571429,37.8,1.281,103.754
Pasir Panjang,2015,29,0.0,29.8,33.5,27.5,11.200000000000001,35.3,1.281,103.754
Pasir Panjang,2015,30,7.8,28.62857142857143,32.3,24.0,10.5,50.4,1.281,103.754
Pasir Panjang,2015,31,131.8,27.97142857142857,31.9,23.3,9.042857142857143,55.8,1.281,103.754
Pasir Panjang,2015,32,44.6,28.599999999999998,32.5,23.0,10.042857142857143,59.4,1.281,103.754
Pasir Panjang,2015,33,5.0,29.114285714285717,32.4,25.5,10.328571428571427,39.2,1.281,103.754
Pasir Panjang,2015,34,28.6,29.17142857142857,32.8,23.8,11.914285714285715,45.0,1.281,103.754
Pasir Panjang,2015,35,8.4,29.400000000000002,32.5,26.7,11.057142857142859,34.9,1.281,103.754
Pasir Panjang,2015,36,7.4,28.728571428571428,32.4,24.7,10.528571428571428,57.6,1.281,103.754
Pasir Panjang,2015,37,34.2,28.771428571428572,33.1,25.2,9.514285714285714,37.4,1.281,103.754
Pasir Panjang,2015,38,6.0,29.099999999999998,32.4,25.0,8.885714285714286,38.5,1.281,103.754
Pasir Panjang,2015,39,26.4,28.7,31.9,24.0,8.342857142857143,51.5,1.281,103.754
Pasir Panjang,2015,40,23.0,28.97142857142857,32.4,24.5,7.728571428571429,30.6,1.281,103.754
Pasir Panjang,2015,41,0.0,29.62857142857143,33.0,27.8,9.114285714285714,28.4,1.281,103.754
Pasir Panjang,2015,42,12.0,29.62857142857143,32.9,27.0,9.485714285714286,35.6,1.281,103.754
Pasir Panjang,2015,43,34.199999999999996,28.414285714285715,33.0,22.9,8.228571428571428,56.5,1.281,103.754
Pasir Panjang,2015,44,15.2,28.342857142857145,32.7,25.6,8.857142857142858,43.9,1.281,103.754
Pasir Panjang,2015,45,8.2,28.285714285714285,32.5,25.7,7.657142857142857,32.8,1.281,103.754
Pasir Panjang,2015,46,127.39999999999999,27.82857142857143,32.9,23.4,8.485714285714286,43.9,1.281,103.754
Pasir Panjang,2015,47,59.400000000000006,27.87142857142857,33.8,24.3,8.742857142857144,57.6,1.281,103.754
Pasir Panjang,2015,48,126.0,27.914285714285715,32.8,24.0,7.8,46.8,1.281,103.754
Pasir Panjang,2015,49,99.2,28.042857142857144,33.1,24.6,8.5,36.7,1.281,103.754
Pasir Panjang,2015,50,21.400000000000002,27.785714285714285,32.6,24.7,10.814285714285715,54.0,1.281,103.754
Pasir Panjang,2015,51,21.6,28.657142857142855,32.6,24.0,10.814285714285715,58.0,1.281,103.754
Pasir Panjang,2015,52,55.0,27.6125,32.3,24.1,12.6375,51.1,1.281,103.754
Pasir Panjang,2016,1,8.799999999999999,28.52857142857143,33.4,26.1,10.671428571428573,40.0,1.281,103.754
Pasir Panjang,2016,2,30.4,28.62857142857143,33.7,25.6,8.728571428571428,36.7,1.281,103.754
Pasir Panjang,2016,3,76.0,28.37142857142857,33.3,24.6,9.1,59.4,1.281,103.754
Pasir Panjang,2016,4,32.4,28.357142857142858,33.0,24.2,11.542857142857143,51.8,1.281,103.754
Pasir Panjang,2016,5,49.2,28.457142857142856,33.3,25.0,10.457142857142857,44.6,1.281,103.754
Pasir Panjang,2016,6,25.8,27.728571428571428,32.6,24.8,12.299999999999999,48.6,1.281,103.754
Pasir Panjang,2016,7,95.39999999999999,27.82857142857143,33.3,23.8,11.114285714285716,45.4,1.281,103.754
Pasir Panjang,2016,8,5.6000000000000005,28.228571428571428,32.7,24.9,13.971428571428572,50.8,1.281,103.754
Pasir Panjang,2016,9,8.8,28.74285714285714,32.7,26.0,15.042857142857143,50.4,1.281,103.754
Pasir Panjang,2016,10,14.0,28.82857142857143,33.6,25.6,9.885714285714286,31.0,1.281,103.754
Pasir Panjang,2016,11,59.0,28.885714285714283,33.9,23.2,9.842857142857143,59.0,1.281,103.754
Pasir Panjang,2016,12,3.6,29.314285714285713,32.9,27.1,9.87142857142857,46.1,1.281,103.754
Pasir Panjang,2016,13,0.0,29.728571428571428,34.3,27.1,11.571428571428571,43.6,1.281,103.754
Pasir Panjang,2016,14,85.4,29.142857142857142,33.8,23.5,8.071428571428571,61.6,1.281,103.754
Pasir Panjang,2016,15,13.8,29.885714285714283,33.2,26.4,9.614285714285714,47.5,1.281,103.754
Pasir Panjang,2016,16,27.2,30.157142857142855,35.3,25.8,8.571428571428571,53.6,1.281,103.754
Pasir Panjang,2016,17,56.2,29.52857142857143,33.4,24.4,8.185714285714285,36.7,1.281,103.754
Pasir Panjang,2016,18,22.4,30.085714285714285,33.8,24.2,7.871428571428572,38.2,1.281,103.754
Pasir Panjang,2016,19,33.599999999999994,29.614285714285717,34.2,24.5,8.071428571428571,48.2,1.281,103.754
Pasir Panjang,2016,20,38.2,29.314285714285713,32.5,24.7,10.0,84.6,1.281,103.754
Pasir Panjang,2016,21,21.2,29.842857142857145,33.9,24.1,9.714285714285714,74.9,1.281,103.754
Pasir Panjang,2016,22,36.199999999999996,28.985714285714288,32.8,24.1,8.7,77.0,1.281,103.754
Pasir Panjang,2016,23,47.8,29.314285714285713,32.9,23.7,8.32857142857143,63.4,1.281,103.754
Pasir Panjang,2016,24,122.6,28.67142857142857,31.5,22.7,9.87142857142857,62.6,1.281,103.754
Pasir Panjang,2016,25,47.8,28.8,32.4,23.4,8.785714285714286,82.8,1.281,103.754
Pasir Panjang,2016,26,0.0,30.2,33.2,28.3,9.471428571428572,37.4,1.281,103.754
Pasir Panjang,2016,27,36.8,30.057142857142857,33.6,23.8,9.799999999999999,52.9,1.281,103.754
Pasir Panjang,2016,28,58.0,28.814285714285713,32.8,23.8,8.828571428571427,66.6,1.281,103.754
Pasir Panjang,2016,29,109.2,27.75714285714286,31.2,23.8,10.571428571428571,52.9,1.281,103.754
Pasir Panjang,2016,30,67.0,28.3,31.4,22.3,7.928571428571429,60.5,1.281,103.754
Pasir Panjang,2016,31,5.0,28.842857142857145,32.6,22.6,10.442857142857141,86.0,1.281,103.754
Pasir Panjang,2016,32,6.2,29.67142857142857,32.5,25.2,8.842857142857143,57.2,1.281,103.754
Pasir Panjang,2016,33,12.4,29.67142857142857,32.8,23.2,10.857142857142858,55.8,1.281,103.754
Pasir Panjang,2016,34,50.400000000000006,29.214285714285715,32.0,23.5,11.157142857142857,64.4,1.281,103.754
Pasir Panjang,2016,35,7.800000000000001,28.914285714285715,32.8,25.1,8.642857142857142,55.1,1.281,103.754
Pasir Panjang,2016,36,25.6,28.614285714285717,32.6,23.7,9.242857142857144,73.1,1.281,103.754
Pasir Panjang,2016,37,41.0,28.7,32.4,23.0,9.771428571428572,69.8,1.281,103.754
Pasir Panjang,2016,38,68.4,29.02857142857143,32.3,21.8,14.314285714285715,79.9,1.281,103.754
Pasir Panjang,2016,39,5.2,29.24285714285714,33.0,24.5,11.4,65.9,1.281,103.754
Pasir Panjang,2016,40,99.0,28.685714285714287,32.7,21.9,10.585714285714285,67.7,1.281,103.754
Pasir Panjang,2016,41,18.4,29.657142857142855,32.3,22.8,16.5,57.2,1.281,103.754
Pasir Panjang,2016,42,27.400000000000002,29.057142857142857,33.0,23.1,12.585714285714285,84.6,1.281,103.754
Pasir Panjang,2016,43,73.8,27.74285714285714,31.0,23.3,9.514285714285716,69.5,1.281,103.754
Pasir Panjang,2016,44,49.6,27.97142857142857,30.9,23.5,10.799999999999999,70.9,1.281,103.754
Pasir Panjang,2016,45,30.8,28.142857142857142,32.1,24.5,8.5,69.5,1.281,103.754
Pasir Panjang,2016,46,36.6,27.585714285714285,31.7,23.3,8.22857142857143,56.2,1.281,103.754
Pasir Panjang,2016,47,66.4,28.228571428571428,31.7,24.7,9.614285714285714,74.5,1.281,103.754
Pasir Panjang,2016,48,26.4,27.542857142857144,31.1,24.0,11.985714285714286,52.2,1.281,103.754
Pasir Panjang,2016,49,12.0,28.957142857142856,33.2,25.5,9.87142857142857,51.1,1.281,103.754
Pasir Panjang,2016,50,1.8,28.442857142857143,32.2,24.9,13.014285714285714,60.8,1.281,103.754
Pasir Panjang,2016,51,68.8,27.771428571428572,32.3,23.3,13.714285714285714,71.3,1.281,103.754
Pasir Panjang,2016,52,65.6,27.11111111111111,32.7,24.1,11.277777777777779,46.1,1.281,103.754
Pasir Panjang,2017,1,150.0,27.6375,32.7,24.0,8.9,41.4,1.281,103.754
Pasir Panjang,2017,2,0.0,28.842857142857145,33.0,26.3,9.928571428571429,37.8,1.281,103.754
Pasir Panjang,2017,3,13.0,27.8,31.8,24.4,10.557142857142859,50.4,1.281,103.754
Pasir Panjang,2017,4,103.0,26.514285714285712,31.5,23.3,12.5,54.4,1.281,103.754
Pasir Panjang,2017,5,11.4,27.414285714285715,32.9,24.8,10.914285714285715,46.1,1.281,103.754
Pasir Panjang,2017,6,17.2,27.842857142857145,32.6,23.9,12.842857142857143,50.8,1.281,103.754
Pasir Panjang,2017,7,3.6,27.014285714285712,31.5,23.6,15.685714285714285,56.5,1.281,103.754
Pasir Panjang,2017,8,18.0,27.428571428571427,32.9,24.3,10.185714285714285,50.8,1.281,103.754
Pasir Panjang,2017,9,88.6,26.785714285714285,31.6,23.3,9.971428571428572,53.3,1.281,103.754
Pasir Panjang,2017,10,26.0,27.52857142857143,31.9,24.6,9.657142857142857,48.2,1.281,103.754
Pasir Panjang,2017,11,11.0,28.085714285714285,31.9,24.8,8.428571428571429,34.6,1.281,103.754
Pasir Panjang,2017,12,12.4,28.385714285714283,33.0,25.2,9.857142857142858,57.6,1.281,103.754
Pasir Panjang,2017,13,26.4,27.97142857142857,33.9,24.9,7.714285714285714,61.6,1.281,103.754
Pasir Panjang,2017,14,59.0,28.485714285714288,32.4,23.3,11.457142857142857,72.4,1.281,103.754
Pasir Panjang,2017,15,76.2,28.185714285714287,33.0,24.5,7.442857142857143,42.8,1.281,103.754
Pasir Panjang,2017,16,68.19999999999999,28.442857142857143,33.3,23.6,8.114285714285714,50.0,1.281,103.754
Pasir Panjang,2017,17,112.6,28.114285714285717,31.3,24.0,8.014285714285714,51.5,1.281,103.754
Pasir Panjang,2017,18,103.0,28.957142857142856,32.1,24.3,7.814285714285715,49.7,1.281,103.754
Pasir Panjang,2017,19,41.2,28.7,32.0,25.3,8.542857142857143,44.6,1.281,103.754
Pasir Panjang,2017,20,2.0,29.7,33.2,26.7,9.4,47.2,1.281,103.754
Pasir Panjang,2017,21,73.2,28.571428571428573,32.8,23.1,9.299999999999999,78.1,1.281,103.754
Pasir Panjang,2017,22,60.0,29.071428571428573,32.5,24.2,9.785714285714286,59.8,1.281,103.754
Pasir Panjang,2017,23,12.8,30.17142857142857,33.1,25.5,10.328571428571427,57.6,1.281,103.754
Pasir Panjang,2017,24,80.0,29.3,32.8,24.1,9.200000000000001,67.0,1.281,103.754
Pasir Panjang,2017,25,8.8,28.857142857142858,31.5,24.5,10.271428571428572,89.6,1.281,103.754
Pasir Panjang,2017,26,53.0,28.37142857142857,32.2,22.9,8.328571428571427,55.8,1.281,103.754
Pasir Panjang,2017,27,8.6,28.614285714285717,31.9,25.2,10.171428571428573,51.5,1.281,103.754
Pasir Panjang,2017,28,64.8,27.928571428571427,31.6,23.7,10.485714285714286,53.6,1.281,103.754
Pasir Panjang,2017,29,0.0,29.12857142857143,32.3,27.4,11.257142857142856,33.8,1.281,103.754
Pasir Panjang,2017,30,2.8,29.52857142857143,32.9,25.8,10.799999999999999,39.2,1.281,103.754
Pasir Panjang,2017,31,0.4,29.7,33.0,27.9,11.071428571428571,35.6,1.281,103.754
Pasir Panjang,2017,32,38.2,28.157142857142855,31.9,23.9,9.142857142857142,66.2,1.281,103.754
Pasir Panjang,2017,33,49.400000000000006,28.085714285714285,31.9,23.2,9.942857142857141,43.2,1.281,103.754
Pasir Panjang,2017,34,4.4,28.942857142857143,31.9,26.2,10.471428571428572,33.5,1.281,103.754
Pasir Panjang,2017,35,1.6,28.728571428571428,32.0,25.0,10.085714285714285,40.0,1.281,103.754
Pasir Panjang,2017,36,15.600000000000001,28.62857142857143,32.5,24.9,9.457142857142857,42.5,1.281,103.754
Pasir Panjang,2017,37,33.0,28.342857142857145,32.0,23.7,9.314285714285715,53.6,1.281,103.754
Pasir Panjang,2017,38,62.39999999999999,28.12857142857143,32.8,23.9,9.842857142857143,90.0,1.281,103.754
Pasir Panjang,2017,39,38.0,28.37142857142857,31.7,24.0,9.514285714285714,70.9,1.281,103.754
Pasir Panjang,2017,40,41.400000000000006,27.771428571428572,31.5,24.0,8.257142857142856,61.9,1.281,103.754
Pasir Panjang,2017,41,98.0,27.97142857142857,31.5,23.7,11.471428571428572,65.2,1.281,103.754
Pasir Panjang,2017,42,0.4,29.985714285714288,33.6,26.3,9.771428571428572,51.8,1.281,103.754
Pasir Panjang,2017,43,2.6,28.685714285714287,31.9,25.7,9.814285714285715,55.8,1.281,103.754
Pasir Panjang,2017,44,48.400000000000006,27.599999999999998,31.3,23.5,8.799999999999999,61.2,1.281,103.754
Pasir Panjang,2017,45,73.2,27.37142857142857,31.5,23.6,9.62857142857143,70.6,1.281,103.754
Pasir Panjang,2017,46,79.8,27.785714285714285,32.1,23.2,9.571428571428571,65.2,1.281,103.754
Pasir Panjang,2017,47,59.8,27.5,32.2,22.6,9.471428571428572,66.6,1.281,103.754
Pasir Panjang,2017,48,24.799999999999997,27.74285714285714,32.7,24.3,14.185714285714285,64.4,1.281,103.754
Pasir Panjang,2017,49,2.4,28.157142857142855,32.8,25.0,10.142857142857142,42.8,1.281,103.754
Pasir Panjang,2017,50,46.0,27.400000000000002,32.3,24.2,9.814285714285715,53.3,1.281,103.754
Pasir Panjang,2017,51,14.4,27.771428571428572,31.8,24.1,15.685714285714285,57.2,1.281,103.754
Pasir Panjang,2017,52,38.599999999999994,27.357142857142858,31.1,24.9,11.828571428571427,45.7,1.281,103.754
Pasir Panjang,2018,1,77.80000000000001,26.433333333333334,31.1,23.5,8.516666666666666,39.6,1.281,103.754
Pasir Panjang,2018,2,90.8,25.37142857142857,32.3,22.4,13.62857142857143,58.7,1.281,103.754
Pasir Panjang,2018,3,47.599999999999994,26.25714285714286,32.1,22.0,11.928571428571429,49.7,1.281,103.754
Pasir Panjang,2018,4,89.0,27.342857142857145,31.5,23.3,10.6,57.2,1.281,103.754
Pasir Panjang,2018,5,8.0,27.571428571428573,32.6,24.8,12.985714285714286,47.2,1.281,103.754
Pasir Panjang,2018,6,1.2,26.87142857142857,31.2,24.2,15.828571428571431,50.8,1.281,103.754
Pasir Panjang,2018,7,0.0,27.557142857142857,32.1,24.8,13.642857142857142,50.0,1.281,103.754
Pasir Panjang,2018,8,32.6,27.62857142857143,33.0,23.6,11.571428571428571,38.9,1.281,103.754
Pasir Panjang,2018,9,45.0,27.814285714285713,32.8,23.4,10.757142857142856,38.5,1.281,103.754
Pasir Panjang,2018,10,35.0,27.928571428571427,33.3,24.2,11.157142857142857,56.5,1.281,103.754
Pasir Panjang,2018,11,21.8,28.385714285714283,33.1,25.3,10.328571428571427,45.7,1.281,103.754
Pasir Panjang,2018,12,46.0,28.642857142857142,33.3,23.4,10.985714285714286,53.3,1.281,103.754
Pasir Panjang,2018,13,95.8,27.2,32.0,23.9,9.857142857142858,62.3,1.281,103.754
Pasir Panjang,2018,14,26.0,28.485714285714288,33.1,24.3,9.728571428571428,45.0,1.281,103.754
Pasir Panjang,2018,15,8.2,29.042857142857144,33.1,25.4,9.971428571428572,44.3,1.281,103.754
Pasir Panjang,2018,16,107.6,27.8,33.7,24.2,7.828571428571428,50.4,1.281,103.754
Pasir Panjang,2018,17,13.0,28.585714285714285,32.7,24.7,8.528571428571428,49.3,1.281,103.754
Pasir Panjang,2018,18,45.2,29.014285714285712,32.8,24.9,8.028571428571428,42.5,1.281,103.754
Pasir Panjang,2018,19,2.4,30.071428571428573,33.7,26.3,9.471428571428572,43.9,1.281,103.754
Pasir Panjang,2018,20,48.0,28.7,32.0,24.8,8.071428571428571,47.2,1.281,103.754
Pasir Panjang,2018,21,78.0,28.442857142857143,33.0,25.1,8.085714285714285,52.2,1.281,103.754
Pasir Panjang,2018,22,139.6,28.014285714285712,31.2,22.9,8.171428571428573,55.8,1.281,103.754
Pasir Panjang,2018,23,15.600000000000001,29.87142857142857,33.1,23.5,8.8,58.7,1.281,103.754
Pasir Panjang,2018,24,6.6,29.52857142857143,32.7,24.4,8.8,65.5,1.281,103.754
Pasir Panjang,2018,25,27.2,28.614285714285717,32.4,23.6,8.685714285714287,73.4,1.281,103.754
Pasir Panjang,2018,26,129.6,27.285714285714285,30.3,23.0,9.571428571428571,65.9,1.281,103.754
Pasir Panjang,2018,27,2.6,28.585714285714285,32.1,24.5,9.200000000000001,54.7,1.281,103.754
Pasir Panjang,2018,28,11.8,28.785714285714285,31.9,23.7,10.585714285714285,54.4,1.281,103.754
Pasir Panjang,2018,29,24.8,28.942857142857143,31.5,23.3,10.299999999999999,72.4,1.281,103.754
Pasir Panjang,2018,30,0.4,29.214285714285715,32.9,24.8,10.228571428571428,52.9,1.281,103.754
Pasir Panjang,2018,31,17.0,28.142857142857142,32.0,24.5,9.728571428571428,56.5,1.281,103.754
Pasir Panjang,2018,32,2.8,28.714285714285715,31.7,23.6,10.185714285714285,78.1,1.281,103.754
Pasir Panjang,2018,33,3.2,29.442857142857143,33.6,24.1,11.042857142857143,64.4,1.281,103.754
Pasir Panjang,2018,34,14.8,28.8,32.8,24.4,10.585714285714285,49.0,1.281,103.754
Pasir Panjang,2018,35,28.8,28.8,32.6,24.7,9.414285714285715,48.6,1.281,103.754
Pasir Panjang,2018,36,62.8,27.62857142857143,30.8,23.0,8.428571428571429,83.2,1.281,103.754
Pasir Panjang,2018,37,10.600000000000001,28.37142857142857,32.8,24.9,9.157142857142857,45.7,1.281,103.754
Pasir Panjang,2018,38,51.8,27.75714285714286,31.5,23.4,9.671428571428573,55.1,1.281,103.754
Pasir Panjang,2018,39,0.0,29.485714285714288,33.0,26.4,9.37142857142857,27.4,1.281,103.754
Pasir Panjang,2018,40,9.0,29.7,33.1,26.4,9.771428571428572,35.6,1.281,103.754
Pasir Panjang,2018,41,105.60000000000001,27.057142857142857,30.7,24.0,9.571428571428571,65.2,1.281,103.754
Pasir Panjang,2018,42,15.600000000000001,27.75714285714286,31.6,23.7,11.62857142857143,59.8,1.281,103.754
Pasir Panjang,2018,43,4.0,28.52857142857143,32.7,24.7,9.614285714285714,51.5,1.281,103.754
Pasir Panjang,2018,44,59.0,27.657142857142855,32.4,24.8,9.12857142857143,42.1,1.281,103.754
Pasir Panjang,2018,45,79.19999999999999,27.75714285714286,32.1,24.4,10.857142857142858,50.0,1.281,103.754
Pasir Panjang,2018,46,79.4,27.571428571428573,31.5,23.4,8.9,64.1,1.281,103.754
Pasir Panjang,2018,47,128.4,27.685714285714287,32.6,22.8,11.057142857142859,74.9,1.281,103.754
Pasir Panjang,2018,48,62.2,27.928571428571427,32.3,22.9,11.342857142857143,85.0,1.281,103.754
Pasir Panjang,2018,49,65.8,27.457142857142856,32.4,24.0,10.942857142857141,47.5,1.281,103.754
Pasir Panjang,2018,50,128.4,27.214285714285715,31.9,23.6,11.685714285714285,60.1,1.281,103.754
Pasir Panjang,2018,51,15.6,28.214285714285715,33.0,24.8,11.12857142857143,45.7,1.281,103.754
Pasir Panjang,2018,52,4.6000000000000005,28.642857142857142,32.2,23.5,15.114285714285716,77.4,1.281,103.754
Pasir Ris (Central),2014,1,51.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,2,7.199999999999999,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,3,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,4,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,5,6.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,6,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,7,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,8,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,9,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,10,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,11,81.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,12,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,13,54.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,14,33.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,15,104.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,16,29.599999999999998,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,17,43.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,18,99.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,19,18.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,20,82.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,21,6.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,22,106.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,23,11.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,24,8.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,25,6.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,26,44.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,27,41.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,28,11.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,29,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,30,81.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,31,9.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,32,37.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,33,15.799999999999999,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,34,84.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,35,29.000000000000004,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,36,21.799999999999997,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,37,20.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,38,60.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,39,10.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,40,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,41,46.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,42,10.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,43,71.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,44,63.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,45,60.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,46,12.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,47,28.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,48,91.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,49,30.799999999999997,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,50,41.800000000000004,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,51,112.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2014,52,5.199999999999999,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,1,54.400000000000006,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,2,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,3,2.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,4,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,5,21.8,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,6,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,7,13.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,8,0.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,9,8.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,10,22.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,11,3.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,12,5.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,13,26.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,14,16.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,15,0.6000000000000001,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,16,20.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,17,36.6,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,18,59.4,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,19,26.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,20,55.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,21,1.0,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,22,25.2,,,,,,1.3662,103.9528
Pasir Ris (Central),2015,23,24.6,,,,,,1.3662,103.9528
